adppfranciscanosmonachijbibl,Ad PP. Franciscanos Monachij Bibl.,Provenance Online Project
ic55b8199602m,IC55 B8199 602m,Provenance Online Project
fc5a100500a,FC5 A100 500a,Provenance Online Project
gc5l6344524e,GC5 L6344 524e,Provenance Online Project
ic65g7897717t,IC65 G7897 717t,Provenance Online Project
montemellinidiamantis,"Montemellini, Diamantis",noonie86
grcar466ef221544,GrC Ar466 Ef22 1544,Provenance Online Project
capuchininscriptions,Capuchin inscriptions,Provenance Online Project
leejohn17831866,"Lee, John, 1783-1866",kevinlee1990
eugengrafbraidavonronsecco,Eugen Graf Braida von Ronsecco,Provenance Online Project
fca100846m,FC A100 846m,Provenance Online Project
ic5c2868p527b,IC5 C2868P 527b,Provenance Online Project
ec7a100733n2,EC7 A100 733n2,Provenance Online Project
fc65f8448spam,FC65 F8448S Pam,Provenance Online Project
gc5c6427549c1611,GC5 C6427 549c 1611,Provenance Online Project
gc5l9753522g,GC5 L9753 522g,Provenance Online Project
wilbrahamgeorge17791852,"Wilbraham, George, 1779-1852",adicel79
gc5a100523s,GC5 A100 523s,Provenance Online Project
gc5f1144546p,GC5 F1144 546p,Provenance Online Project
gc7w8326712v1722,GC7 W8326 712v 1722,Provenance Online Project
ferraraitaly,Ferrara (Italy),noonie86
grcp7468ef31541,GrC P7468 Ef3 1541,Provenance Online Project
albertofbrandenburgarchbishopandelectorofmainzcardinal14901545,"Albert, of Brandenburg, Archbishop and Elector of Mainz, Cardinal, 1490-1545",ebroadwe
ac7f8542b779p,AC7 F8542 B779p,Provenance Online Project
salamanders,Salamanders,noonie86
gc5m4804549i1570,GC5 M4804 549i 1570,Provenance Online Project
nordencatrina,"Norden, Catrina",ebroadwe
fc65au148667j,FC65 Au148 667j,Provenance Online Project
smithharrybache18601936,"Smith, Harry Bache, 1860-1936",Provenance Online Project
mocenigoleonardod1528,"Mocenigo, Leonardo, d. 1528",Provenance Online Project
mauclereugenfreiherrvon17831859,"Maucler, Eugen, Freiherr von, 1783-1859",Provenance Online Project
philipiikingofspain15271598,"Philip II, King of Spain, 1527-1598",Provenance Online Project
gc6m5255639b,GC6 M5255 639b,Provenance Online Project
ec8b8214879d,EC8 B8214 879d,Provenance Online Project
deromenicolasdenis‏‎17311788‏,"Derome, Nicolas-Denis,‏ ‎1731-1788‏",noonie86
ic5a100548c1552,IC5 A100 548c 1552,Provenance Online Project
ic5g4415569d,IC5 G4415 569d,Provenance Online Project
ic55m5395644ofolio,IC55 M5395 644o Folio,Provenance Online Project
interlocking,Interlocking,Provenance Online Project
mediolanodamianusdefl14931495,"Mediolano, Damianus de, fl. 1493-1495",ebroadwe
gc5w7896534s1548,GC5 W7896 534s 1548,Provenance Online Project
gc55m5997567s1568,GC55 M5997 567s 1568,Provenance Online Project
conventodisandomenicobolognaitaly,"Convento di San Domenico (Bologna, Italy)",Provenance Online Project
ic55n7613590a,IC55 N7613 590a,Provenance Online Project
russdorfpaulvon13851441,"Russdorf, Paul von, 1385-1441",ebroadwe
ic6l3734630o,IC6 L3734 630o,Provenance Online Project
moreldevindécharlesgilbertterrayvicomte17591842,"Morel de Vindé, Charles Gilbert Terray, vicomte, 1759-1842",Provenance Online Project
bearerimpressions,Bearer impressions,ebroadwe
fc6l1199655d,FC6 L1199 655d,Provenance Online Project
augustinianbindings,Augustinian bindings,ebroadwe
grcp4913557d,GrC P4913 557d,Provenance Online Project
abingtonsusannap17361813,"Abington, Susanna P., 1736-1813",Provenance Online Project
domstmariahildesheimgermany,"Dom St. Maria (Hildesheim, Germany)",Provenance Online Project
pallettipaolo,"Palletti, Paolo",adicel79
inca1013folio,Inc A-1013 Folio,Provenance Online Project
sc55c2648570v1622,SC55 C2648 570v 1622,Provenance Online Project
ic55b3499571c,IC55 B3499 571c,Provenance Online Project
fc55b4168547b,FC55 B4168 547b,Provenance Online Project
fc6l9898l649p,FC6 L9898L 649p,Provenance Online Project
ac7r7338752c1782,AC7 R7338 752c 1782,Provenance Online Project
ecf8775639ic,EC F8775 639ic,Provenance Online Project
gc5k5123523p,GC5 K5123 523p,Provenance Online Project
ic65b2883698d,IC65 B2883 698d,Provenance Online Project
pef,P E F,Provenance Online Project
ceccoperigiovanni,"Ceccoperi, Giovanni",Provenance Online Project
bibliothecalindesiana,Bibliotheca Lindesiana,ebroadwe
ic55p2837550d,IC55 P2837 550d,Provenance Online Project
bibliotecabardiserzelli,Biblioteca Bardi-Serzelli,Provenance Online Project
congregationofpriestsofthemission,Congregation of Priests of the Mission,Provenance Online Project
gc5c6427529s,GC5 C6427 529s,Provenance Online Project
sc5c2784518t1552,SC5 C2784 518t 1552,Provenance Online Project
universitécatholiquedelouvain18351969,Université catholique de Louvain (1835-1969),miglpenn
ec7a100724h1732,EC7 A100 724h 1732,Provenance Online Project
gc5c6427529d,GC5 C6427 529d,Provenance Online Project
meisnnergeorgius,"Meisnner, Georgius",adicel79
latct2798221572,LatC T2798.22 1572,Provenance Online Project
fc65v6123685r1724,FC65 V6123 685r 1724,Provenance Online Project
inca237folio,Inc A-237 Folio,Provenance Online Project
osterhusengermany,Osterhusen (Germany),ebroadwe
ingolstadtgermany,Ingolstadt (Germany),ebroadwe
gatesheadengland,Gateshead (England),Kenan Jaffe
oldenhovecarolus,"Oldenhove, Carolus",ebroadwe
benediktinerabteikempten,Benediktiner-Abtei Kempten,noonie86
cyruskingofpersiad529bc,"Cyrus, King of Persia, d. 529 B.C.",ebroadwe
balduinusdionysius,Balduinus Dionysius,ebroadwe
elizabethiqueenofengland15331603,"Elizabeth I, Queen of England, 1533-1603",adicel79
ic5t7363514c,IC5 T7363 514c,Provenance Online Project
serviustulliuskingofromefl578534bc,"Servius Tullius, King of Rome, fl. 578-534 B.C.",ebroadwe
baringmaurice18741945,"Baring, Maurice, 1874-1945",adicel79
gc5m4804521d,GC5 M4804 521d,Provenance Online Project
cambridgeshireengland,Cambridgeshire (England),Kenan Jaffe
gv,GV,Provenance Online Project
grandifilippo,"Grandi, Filippo",adicel79
stewartthomas,"Stewart, Thomas",adicel79
ec6sc848620s1624,EC6 Sc848 620s 1624,Provenance Online Project
wintersteinvalentin,"Winterstein, Valentin",Provenance Online Project
mccutcheongeorgebarr18661928,"McCutcheon, George Barr, 1866-1928",ebroadwe
nasjohannes15341590,"Nas, Johannes, 1534-1590",ebroadwe
grcar466t111511,GrC Ar466 T11 1511,Provenance Online Project
beroaldofilippo14531505,"Beroaldo, Filippo, 1453-1505",ebroadwe
gc5sc768550a,GC5 Sc768 550a,Provenance Online Project
ac8h4145d843m,AC8 H4145 D843m,Provenance Online Project
samuelisstioleri,Samuelis Stioleri,Provenance Online Project
ic55c4963584efolio,IC55 C4963 584e Folio,Provenance Online Project
incd203,Inc D-203,Provenance Online Project
ic5g4415543ob,IC5 G4415 543ob,Provenance Online Project
capponiferdinanado,"Capponi, Ferdinanado",Provenance Online Project
sc6b6152618cfolio,SC6 B6152 618c Folio,Provenance Online Project
gambriniusbartholduso,"Gambrinius, Bartholdus O.",Provenance Online Project
weissenhornalexanderd1549,"Weissenhorn, Alexander, d. 1549",ebroadwe
ec7d3623711l,EC7 D3623 711l,Provenance Online Project
housebells,"House, Bells",adicel79
bromleyr,"Bromley, R.",Provenance Online Project
bozérianlejeunefl18051818,"Bozérian, le jeune, fl. 1805?-1818",ebroadwe
lazaristinscriptions,Lazarist inscriptions,Provenance Online Project
trinitycollegecambridge,Trinity College Cambridge,mfraas
conventuals,Conventuals,adicel79
palazzopitti,Palazzo Pitti,Provenance Online Project
jesuitenkollegburghausen,Jesuitenkolleg Burghausen,Provenance Online Project
ec7d3623705c,EC7 D3623 705c,Provenance Online Project
sld,S L D,Provenance Online Project
ic6g2882l609d,IC6 G2882L 609d,Provenance Online Project
ic5n5596531d,IC5 N5596 531d,Provenance Online Project
lafitapancracio,"Lafita, Pancracio",ebroadwe
osóriojerónimo15061580,"Osório, Jerónimo, 1506-1580",ebroadwe
inoctolibrosphysicorumexpositio,In octo libros Physicorum expositio,ebroadwe
gc5m2887542t,GC5 M2887 542t,Provenance Online Project
maccabees,Maccabees,ebroadwe
saintmartinducanigou,Saint-Martin-du-Canigou,Provenance Online Project
fc55l1938587s,FC55 L1938 587s,Provenance Online Project
hessiusjacobus,"Hessius, Jacobus",ebroadwe
leopards,Leopards,ebroadwe
gc5a100521v,GC5 A100 521v,Provenance Online Project
fc5g9468548g,FC5 G9468 548g,Provenance Online Project
istcib00618000,ISTC ib00618000,ebroadwe
ac8w6187870b,AC8 W6187 870b,Provenance Online Project
leonhardus,Leonhardus,adicel79
ac8n9636821j,AC8 N9636 821j,Provenance Online Project
marsromandeity,Mars (Roman deity),ebroadwe
brightbenjaminheywood,"Bright, Benjamin Heywood",adicel79
nordkirchencastle,Nordkirchen Castle,Provenance Online Project
utrecht,Utrecht,mfraas
cappugitito,"Cappugi, Tito",Provenance Online Project
gc5a100521n,GC5 A100 521n,Provenance Online Project
boyle5404b69910,Boyle 540.4 B699.10,Provenance Online Project
budapesthungary,Budapest (Hungary),Provenance Online Project
fc5t5118550t,FC5 T5118 550t,Provenance Online Project
ic5r7195539d,IC5 R7195 539d,Provenance Online Project
karajantheodorgeorgvon18101873,"Karajan, Theodor Georg von, 1810-1873",ebroadwe
ic55m4589567f,IC55 M4589 567f,Provenance Online Project
walterjhaldeman,Walter J. Haldeman,Provenance Online Project
latcl9626ei587m,LatC L9626 Ei587m,Provenance Online Project
conventussfrancisciferrariae,Conventus S. Francisci Ferrariae,Provenance Online Project
istcib00374000,ISTC ib00374000,ebroadwe
stephanusbaluziustutelensis,Stephanus Baluzius Tutelensis,Provenance Online Project
marciavarronis,Marcia Varronis,ebroadwe
bauzonnettrautzfirm,Bauzonnet-Trautz (Firm),adicel79
fc85l6168b870r,FC85 L6168 B870r,Provenance Online Project
ic5g4394548d,IC5 G4394 548d,Provenance Online Project
pc7b6458724l,PC7 B6458 724l,Provenance Online Project
gc5k9893538b,GC5 K9893 538b,Provenance Online Project
latcp71971501,LatC P7197 1501,Provenance Online Project
beverleyenglanddiocese,Beverley (England : Diocese),Provenance Online Project
incp192,Inc P-192,Provenance Online Project
edinburghscotland,Edinburgh (Scotland),Provenance Online Project
seminarisclericalismonasteriensis,Seminaris Clericalis Monasteriensis,Provenance Online Project
fc65t5735689t,FC65 T5735 689t,Provenance Online Project
gc5en255525c,GC5 En255 525c,Provenance Online Project
librariadellaconcettionedicapuccinidinapoli,Libraria della Concettione di capuccini di napoli,noonie86
sc55p8605575t1580,SC55 P8605 575t 1580,Provenance Online Project
librairiemarqueste,Librairie Marqueste,noonie86
sirens,Sirens,Provenance Online Project
inct503,Inc T-503,Provenance Online Project
ec65w9719672l,EC65 W9719 672l,Provenance Online Project
mairpaulushector15171579,"Mair, Paulus Hector, 1517-1579",Provenance Online Project
holyromanempire,Holy Roman Empire,ebroadwe
ec85t7223853o,EC85 T7223 853o,Provenance Online Project
latcl9626618p,LatC L9626 618p,Provenance Online Project
dublinireland,Dublin (Ireland),Provenance Online Project
gc5b3866507a1511,GC5 B3866 507a 1511,Provenance Online Project
becksebastian15831654,"Beck, Sebastian, 1583-1654",noonie86
plautustitusmaccius,"Plautus, Titus Maccius",ebroadwe
gc5k1467523w1524,GC5 K1467 523w 1524,Provenance Online Project
blasiusaconceptione‏,Blasius a Conceptione‏,noonie86
kemptengermany,Kempten (Germany),ebroadwe
ssconcezioneamontecalvariochurchnaplesitaly,"SS. Concezione a Montecalvario (Church : Naples, Italy)",Provenance Online Project
gregoryxiiipope15021585,"Gregory XIII, Pope, 1502-1585",Provenance Online Project
herrgottjohannd1527,"Herrgott, Johann, d. 1527",ebroadwe
inca935folio,Inc A-935 Folio,Provenance Online Project
devices,Devices,Provenance Online Project
henryyoungsons,Henry Young & Sons,noonie86
leveradomenico17381817,"Levera, Domenico, 1738-1817",adicel79
incn209folio,Inc N-209 Folio,Provenance Online Project
tricirculusfranciscus,"Tricirculus, Franciscus",Provenance Online Project
ic5t7387529pfolio,IC5 T7387 529p Folio,Provenance Online Project
johannfriedrichdukeofpomerania15421600,"Johann Friedrich, Duke of Pomerania, 1542-1600",Provenance Online Project
swabiagermany,Swabia (Germany),ebroadwe
ic55b6306ek653p,IC55 B6306 Ek653p,Provenance Online Project
eisenberggermany,Eisenberg (Germany),Provenance Online Project
grch7802ef574o,GrC H7802 Ef574o,Provenance Online Project
gc55d4102600i,GC55 D4102 600i,Provenance Online Project
fc55d8574587g,FC55 D8574 587g,Provenance Online Project
icb6306472g1511folio,IC B6306 472g 1511 Folio,Provenance Online Project
myersco,Myers & Co.,Provenance Online Project
crows,Crows,Provenance Online Project
sc6m3377599d1605,SC6 M3377 599d 1605,Provenance Online Project
ac8v6686846s,AC8 V6686 846s,Provenance Online Project
652my23,652M Y23,Provenance Online Project
istcis00307000,ISTC is00307000,ebroadwe
gc5al793538d,GC5 Al793 538d,Provenance Online Project
gc5f9194524w,GC5 F9194 524w,Provenance Online Project
ac7f5524789b,AC7 F5524 789b,Provenance Online Project
sc5m5749540s1603,SC5 M5749 540s 1603,Provenance Online Project
erlingergeorg14851541,"Erlinger, Georg, 1485-1541",Provenance Online Project
ic55uv12582p,IC55 Uv12 582p,Provenance Online Project
fc5a100521a,FC5 A100 521a,Provenance Online Project
ic5al172531e1618,IC5 Al172 531e 1618,Provenance Online Project
ic6l8975601t,IC6 L8975 601t,Provenance Online Project
merkelgeorgfl15521563,"Merkel, Georg, fl. 1552-1563",ebroadwe
ffrandrake,ffran. Drake,miglpenn
istcid00036000,ISTC id00036000,ebroadwe
augustusfrederickprincedukeofsussex17731843,"Augustus Frederick, Prince, Duke of Sussex, 1773-1843",Provenance Online Project
ecsm583604s1607,EC Sm583 604s 1607,Provenance Online Project
maxelraingeorgvon,"Maxelrain, Georg von",ebroadwe
meiningengermany,Meiningen (Germany),ebroadwe
latcd7154549d,LatC D7154 549d,Provenance Online Project
bibliothecaspetriadvincula,Bibliotheca S. Petri ad Vincula,ebroadwe
sc5v8378536d1563,SC5 V8378 536d 1563,Provenance Online Project
gc5c1725524w,GC5 C1725 524w,Provenance Online Project
bestiary,Bestiary,Provenance Online Project
williamshenry,"Williams, Henry",Provenance Online Project
gc5b2834505r1512,GC5 B2834 505r 1512,Provenance Online Project
deoratore,De oratore,ebroadwe
pavaniusheinricus,"Pavanius, Heinricus",Provenance Online Project
kelsoscotland,Kelso (Scotland),Provenance Online Project
ic55p5816542d1575copy2,IC55 P5816 542d 1575 copy 2,Provenance Online Project
ec6w1513649ab,EC6 W1513 649ab,Provenance Online Project
gc55g8688en610v,GC55 G8688 En610v,Provenance Online Project
bibliotecanazionaledismarcovenezia,"Biblioteca nazionale di S. Marco, Venezia",Provenance Online Project
1817,1817,Provenance Online Project
gc55p2169621i,GC55 P2169 621i,Provenance Online Project
pastoregiovannicarllo,"Pastore, Giovanni Carllo",Provenance Online Project
franceschifrancescode,"Franceschi, Francesco de",adicel79
fürstenberghans,"Fürstenberg, Hans",ebroadwe
icp4468470r1512folio,IC P4468 470r 1512 Folio,Provenance Online Project
henryviiikingofengland14911547,"Henry VIII, King of England, 1491-1547",miglpenn
grcar466t11707,GrC Ar466 T1 1707,Provenance Online Project
recalchusjulius,"Recalchus, Julius",Provenance Online Project
grcar465ei1r1545,GrC Ar465 Ei1r 1545,Provenance Online Project
gcb6557509d,GC B6557 509d,Provenance Online Project
cattle,Cattle,Provenance Online Project
gc7t4546727v,GC7 T4546 727v,Provenance Online Project
incp214folio,Inc P-214 Folio,Provenance Online Project
forschungsundlandesbibliothekgotha,Forschungs- und Landesbibliothek Gotha,Provenance Online Project
valsecchipietro,"Valsecchi, Pietro",Provenance Online Project
fc6p6917624m,FC6 P6917 624m,Provenance Online Project
collegiumecclesiasticumadolescentiumneophytorum,Collegium Ecclesiasticum Adolescentium Neophytorum,noonie86
grcar466ef191502folio,GrC Ar466 Ef19 1502 Folio,noonie86
wittenbergsaxonyanhaltgermany,"Wittenberg (Saxony-Anhalt, Germany)",ebroadwe
bracegirdlehenry16431703,"Bracegirdle, Henry, 1643-1703",adicel79
pilhamengland,Pilham (England),ebroadwe
smithcharleshamilton,"Smith, Charles Hamilton",Provenance Online Project
grcar466ef5191547,GrC Ar466 Ef51.9 1547,Provenance Online Project
oratorians,Oratorians,Provenance Online Project
gc6a100c620no9,GC6 A100 C620 no. 9,Provenance Online Project
warriorpopes,Warrior popes,Provenance Online Project
gc5n9324o526e,GC5 N9324o 526e,Provenance Online Project
grcar466111549,GrC Ar466.11 1549,Provenance Online Project
universityofpennsylvaniadeptofclassicalstudies,University of Pennsylvania. Dept. of Classical Studies,Provenance Online Project
gc6a100c620no3,GC6 A100 C620 no. 3,Provenance Online Project
weiditzhansca1495ca1536,"Weiditz, Hans, ca. 1495-ca. 1536",ebroadwe
inco28folio,Inc O-28 Folio,Provenance Online Project
ec8d5443817d1818,EC8 D5443 817d 1818,Provenance Online Project
estefamily,Este family,adicel79
denc65h4447662p,DenC65 H4447 662p,Provenance Online Project
gc5sc692546e,GC5 Sc692 546e,Provenance Online Project
gc5st285524s,GC5 St285 524s,Provenance Online Project
goodingethomas17461816,"Goodinge, Thomas, 1746-1816",evarela856
scsa554521dfolio,SC Sa554 521d Folio,Provenance Online Project
ic5r8924555d,IC5 R8924 555d,Provenance Online Project
emmanuelphilibertdukeofsavoy15281580,"Emmanuel Philibert, Duke of Savoy, 1528-1580",Provenance Online Project
mayerjohannfl15761615,"Mayer, Johann, fl. 1576-1615",ebroadwe
gc55os407568w1569,GC55 Os407 568w 1569,Provenance Online Project
bibliographicalnotes,Bibliographical notes,Provenance Online Project
fc6au153617a1630,FC6 Au153 617a 1630,Provenance Online Project
ic5a100513c,IC5 A100 513c,Provenance Online Project
gc5sa134532c,GC5 Sa134 532c,Provenance Online Project
ramingergebhard,"Raminger, Gebhard",ebroadwe
lewissweir,"Lewis, S. Weir",noonie86
ic5ar432s712s,IC5 Ar432 S712s,Provenance Online Project
